Product Name,Discount Price,Actual Price,Color,SKU,Image URLs,US Size,CA Size,UK Size,AU Size,EU Size,BR Size,FR Size,RU Size,Style,Type,Material,Neckline,Sleeve Style,Length,Pattern Type,Decoration,Fit Type,Occasion,Package Include,Fabric Elasticity,Sheer,Care Instructions,With Belt,Sleeve Type,Waist Line
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Gray,SKU: LZR16640-bwla2-ga,"""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-sec"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-0"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-1"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-2"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-3"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-4"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-5"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-6"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-7"", ""https://image.geeko.ltd/small/11963c67-0016-4e4f-91f5-99335781e089-37183-pc-8""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Pink,SKU: LZR16640-bwla2-pi,"""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-sec"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-0"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-1"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-2"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-3"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-4"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-5"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-6"", ""https://image.geeko.ltd/small/45ac8f95-976c-4468-bcff-bfef714289b6-03353-pc-7""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Orange,SKU: LZR16640-bwla2-or,"""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-sec"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-0"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-1"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-2"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-3"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-4"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-5"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-6"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-7"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-8"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-9"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-10"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-11"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-12"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-13"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-14"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-15"", ""https://image.geeko.ltd/small/c1a6266b-c7db-4452-8dcd-08052187621e-38729-pc-16""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Dark Grey,SKU: LZR16640-bwla2-dg,"""https://image.geeko.ltd/small/f11259c6-773e-4c39-af51-bfbde81f956d-10699-pc"", ""https://image.geeko.ltd/small/f11259c6-773e-4c39-af51-bfbde81f956d-10699-pc"", ""https://image.geeko.ltd/small/f11259c6-773e-4c39-af51-bfbde81f956d-10699-pc-sec"", ""https://image.geeko.ltd/small/f11259c6-773e-4c39-af51-bfbde81f956d-10699-pc-0""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Khaki,SKU: LZR16640-bwla2-kh,"""https://image.geeko.ltd/small/8999f344-a7e0-4f1c-b071-dbd9e5140f76-08427-pc"", ""https://image.geeko.ltd/small/8999f344-a7e0-4f1c-b071-dbd9e5140f76-08427-pc"", ""https://image.geeko.ltd/small/8999f344-a7e0-4f1c-b071-dbd9e5140f76-08427-pc-sec"", ""https://image.geeko.ltd/small/8999f344-a7e0-4f1c-b071-dbd9e5140f76-08427-pc-0""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Coffee,SKU: LZR16640-bwla2-co,"""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-sec"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-0"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-1"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-2"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-3"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-4"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-5"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-6"", ""https://image.geeko.ltd/small/7a182a5f-dfac-4366-aaea-eb5148c04548-00357-pc-7""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Spaghetti Strap U-Neck Casual Maxi Dresses Slim Fit Cami Dress Party Club Bodycon Dress,,$10.99,Light Brown,SKU: LZR16640-bwla2-lbr,"""https://image.geeko.ltd/small/fed19dac-51d8-4dc1-abdb-f9c175b5b0d9-23215-pc"", ""https://image.geeko.ltd/small/fed19dac-51d8-4dc1-abdb-f9c175b5b0d9-23215-pc"", ""https://image.geeko.ltd/small/fed19dac-51d8-4dc1-abdb-f9c175b5b0d9-23215-pc-sec"", ""https://image.geeko.ltd/small/fed19dac-51d8-4dc1-abdb-f9c175b5b0d9-23215-pc-0"", ""https://image.geeko.ltd/small/fed19dac-51d8-4dc1-abdb-f9c175b5b0d9-23215-pc-1""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Chic, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Maxi, Plain, Others, Skinny," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,, Natural
Ombre Sleeveless Ribbed Bodycon Dress,$6.51,$8.68,,SKU: LZZ1505A15-bwdf2-pi,"""https://image.geeko.ltd/small/340c032a-5b2d-4198-b611-0f93191f9b83-40270-pc"", ""https://image.geeko.ltd/small/340c032a-5b2d-4198-b611-0f93191f9b83-40270-pc"", ""https://image.geeko.ltd/small/340c032a-5b2d-4198-b611-0f93191f9b83-40270-pc-sec""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Basics, Bodycon," 95%Elastane,5%Polyester", Round Neck," Sleeveless,Thick Strap", Mini, Ombre, Others, Skinny," Daily,Vacation", 1* Dress, Non-Stretch, No, Machine wash or professional dry clean,,,
Rainbow Stripe Print Drawstring High Slit Casual Dress,$8.61,$11.48,,SKU: ODL1401A20-bwdf2-mu,"""https://image.geeko.ltd/small/77c391f3-3e7a-4585-ac8b-9d15864b536d-02661-pc"", ""https://image.geeko.ltd/small/77c391f3-3e7a-4585-ac8b-9d15864b536d-02661-pc-sec"", ""https://image.geeko.ltd/small/77c391f3-3e7a-4585-ac8b-9d15864b536d-02661-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 95%Polyester,5%Elastane", U-Neck," Sleeveless,Thick Strap", Mid-Calf, Rainbow Stripe," Drawstring,Ruched", Regular," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Colorblock Floral Pattern Side Slit Midi Dress,$15.01,$20.01,,SKU: LZR18273-bwdf-hp,"""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-sec"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-0"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-1"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-2"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-3"", ""https://image.geeko.ltd/small/70262b1e-94af-4c5d-812a-a25c32f67b31-01538-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Slit," 95%Polyester,5%Elastane", Square Neck," Sleeveless,Thick Strap", Mid-Calf," Colorblock,Floral", Hollow-out, Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Floral Print Backless Bodycon Dress,,$10.27,,SKU: ODT3150A6-bwla2-bk,"""https://image.geeko.ltd/small/a4a425dc-9ded-49c3-b81e-d5f526903dcf-08658-pc"", ""https://image.geeko.ltd/small/a4a425dc-9ded-49c3-b81e-d5f526903dcf-08658-pc-sec"", ""https://image.geeko.ltd/small/a4a425dc-9ded-49c3-b81e-d5f526903dcf-08658-pc-0""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Sexy, Bodycon," 95%Polyester,5%Elastane", U-Neck, Spaghetti Strap, Mini, Floral, Backless, Skinny," Daily,Night Out", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Dark Grey,SKU: LZR18368-bwdf2-dg,"""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-sec"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-0"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-1"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-2"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-3"", ""https://image.geeko.ltd/small/29c2cb11-688f-4f63-8dc1-4c6ac4ddd817-43679-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Light Gray,SKU: LZR18368-bwdf2-lga,"""https://image.geeko.ltd/small/27883f5f-2525-4185-b6ed-84f2c935a01d-68388-pc"", ""https://image.geeko.ltd/small/27883f5f-2525-4185-b6ed-84f2c935a01d-68388-pc"", ""https://image.geeko.ltd/small/27883f5f-2525-4185-b6ed-84f2c935a01d-68388-pc-sec"", ""https://image.geeko.ltd/small/27883f5f-2525-4185-b6ed-84f2c935a01d-68388-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Black,SKU: LZR18368-bwdf2-bk,"""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-sec"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-0"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-1"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-2"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-3"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-4"", ""https://image.geeko.ltd/small/b1e79782-69a6-43e2-88b4-7804671676d2-49033-pc-5""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Khaki,SKU: LZR18368-bwdf2-kh,"""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc-sec"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc-0"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc-1"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc-2"", ""https://image.geeko.ltd/small/7f33aaed-e11e-4dd6-81ef-608a94856844-89988-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Dark Red,SKU: LZR18368-bwdf2-dr,"""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-sec"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-0"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-1"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-2"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-3"", ""https://image.geeko.ltd/small/f8015709-cb9c-47cf-935c-789dcaa63c81-74125-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
V Neck Pocket Design Slit Casual Dress,$10.42,$13.89,Dark Yellow,SKU: LZR18368-bwdf2-dy,"""https://image.geeko.ltd/small/c1560fe3-87c6-4af1-bdc5-b4b4ec9f8f10-53532-pc"", ""https://image.geeko.ltd/small/c1560fe3-87c6-4af1-bdc5-b4b4ec9f8f10-53532-pc"", ""https://image.geeko.ltd/small/c1560fe3-87c6-4af1-bdc5-b4b4ec9f8f10-53532-pc-sec"", ""https://image.geeko.ltd/small/c1560fe3-87c6-4af1-bdc5-b4b4ec9f8f10-53532-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, Slit," 94%Polyester,6%Elastane", V-Neck, Sleeveless, Maxi, Plain, Pocket, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Butterfly Print Batwing Sleeve Casual Dress,$11.15,$14.87,,SKU: ODT2199NA3-bwla2-w,"""https://image.geeko.ltd/small/cdbc6a1f-8af9-446b-8e5a-efeb11f3dc81-01757-pc"", ""https://image.geeko.ltd/small/cdbc6a1f-8af9-446b-8e5a-efeb11f3dc81-01757-pc"", ""https://image.geeko.ltd/small/cdbc6a1f-8af9-446b-8e5a-efeb11f3dc81-01757-pc-sec"", ""https://image.geeko.ltd/small/cdbc6a1f-8af9-446b-8e5a-efeb11f3dc81-01757-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, A Line," 97%Polyester,3%Elastane", V-Neck, Three Quarters, Mini, Butterfly," Button,Drawstring", Oversized," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,, Batwing Sleeve,
Pocket Design Button Decor Casual Dress,$6.33,$8.44,,SKU: ODS37050B-bwdf2-bk,"""https://image.geeko.ltd/small/4e8c34ec-98da-4ab2-9e41-424fdd6242d2-02382-pc"", ""https://image.geeko.ltd/small/4e8c34ec-98da-4ab2-9e41-424fdd6242d2-02382-pc-sec"", ""https://image.geeko.ltd/small/4e8c34ec-98da-4ab2-9e41-424fdd6242d2-02382-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", V-Neck, Sleeveless, Mini, Plain," Button,Pocket,Ruched", Regular," Daily,Vacation", 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Contrast Lace Long Sleeve Button Down Shirt Dress,$14.39,$19.19,,SKU: LZZ0402B-bwla2-bk,"""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc-sec"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc-0"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc-1"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc-2"", ""https://image.geeko.ltd/small/04955b60-2c2b-4d09-9168-3bc9db8eceff-72048-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Sexy,Sweet", Shirt, 100%Polyester, Turn-down Collar, Long Sleeve, Mini, Plain," Button,Contrast Lace", Regular, Daily, 1* Dress, Medium Stretch, Semi-Sheer, Machine wash or professional dry clean,,,
